,open,high,low,close,volume,Year,Month,Weekday,Day,rsi,sma_50,sma_200,macd,volatility
2021-08-14,47808.7006,48148.3332,45979.6819,47077.1752,53369.0,2021,8,5,14,68.11418380064445,36914.616630000004,45316.03038299999,2938.8717162702524,2168.6512999999977
2021-08-15,47077.1626,47376.4498,45502.4435,46984.4646,52864.0,2021,8,6,15,67.7292661318607,37208.459238,45399.047094,2938.9230906564044,1874.006300000001
2021-08-16,46986.8444,48058.4782,45665.9952,45905.7476,62648.0,2021,8,0,16,63.2505126916954,37432.459882,45461.575651,2819.41984163523,2392.483
2021-08-17,45905.4964,47143.847,44389.5077,44691.5069,67097.0,2021,8,1,17,58.556564219779744,37636.400224,45513.77410999999,2596.799293352138,2754.3392999999996
2021-08-18,44691.9668,46006.4825,44368.4482,44707.7014,63572.0,2021,8,2,18,58.600692275002906,37813.247818,45565.9192775,2394.0801994739086,1638.0342999999993
2021-08-19,44703.8257,47044.7641,43938.3035,46762.5191,65793.0,2021,8,3,19,63.85903847391624,38047.538887999995,45634.24663799999,2371.888814817481,3106.4605999999985
2021-08-20,46762.7303,49388.0475,46632.3303,49329.1786,69318.0,2021,8,4,20,69.13292952154112,38363.019307999995,45713.2437715,2532.220096755409,2755.717199999999
2021-08-21,49328.6275,49771.2025,48291.4372,48832.1131,59839.0,2021,8,5,21,67.09106837589647,38663.814679999996,45780.639419499996,2589.3266156896134,1479.7652999999991
2021-08-22,48830.5751,49504.2796,48127.022,49248.2056,45544.0,2021,8,6,22,67.94456894679368,38955.342599999996,45838.6536265,2637.752758835333,1377.2576000000045
2021-08-23,49250.1268,50506.3222,49029.7194,49495.8872,65752.0,2021,8,0,23,68.46879564110273,39239.540543999996,45901.3981485,2665.3916851308677,1476.6028000000006
2021-08-24,49495.504,49863.2431,47596.8729,47679.2005,61231.0,2021,8,1,24,60.63596430580181,39519.33441,45948.3284335,2511.7504041928332,2266.3701999999976
2021-08-25,47677.8947,49265.1672,47126.8848,48978.2199,55996.0,2021,8,2,25,63.822945993952295,39814.396982,45997.1842615,2466.377724207836,2138.2824000000037
2021-08-26,48979.4164,49358.2158,46440.7599,46839.5941,67865.0,2021,8,3,26,55.811555093266364,40073.859732,46037.31864,2232.119831636024,2917.455900000001
2021-08-27,46844.2817,49157.7659,46366.9351,49072.4629,56747.0,2021,8,4,27,61.27686367456405,40397.846518,46054.70447199999,2201.2677707135445,2790.830799999996
2021-08-28,49072.407,49301.6098,48353.7845,48903.3706,34799.0,2021,8,5,28,60.66495144380347,40699.672331999995,46066.9628345,2138.521411065296,947.8252999999968
2021-08-29,48903.7148,49638.5139,47770.2575,48774.4692,40603.0,2021,8,6,29,60.171660561631406,41005.056832,46086.74229049999,2054.7078106449844,1868.2563999999984
2021-08-30,48778.0514,48894.9464,46866.5176,46994.873,57904.0,2021,8,0,30,53.68172725445122,41259.79884,46081.835490499994,1823.6643207356828,2028.4288000000015
2021-08-31,46986.9417,48248.5061,46703.7599,47108.312,61451.0,2021,8,1,31,54.02215305718883,41540.223227999995,46080.73756,1630.9141070376645,1544.7462000000014
2021-09-01,47107.3214,49147.7286,46525.4438,48814.9604,64082.0,2021,9,2,1,58.91457847108205,41861.921903999995,46088.966381,1597.4559589034689,2622.2848000000013
2021-09-02,48817.143,50433.2822,48657.4121,49254.9532,69285.0,2021,9,3,2,60.09355410443079,42190.62915,46092.264935499996,1588.136824508838,1775.8701
2021-09-03,49255.4059,51013.12,48324.4901,50004.7393,72850.0,2021,9,4,3,62.08995554445206,42553.17320999999,46102.7018785,1622.549079618344,2688.6299
2021-09-04,50003.1074,50540.0398,49377.5544,49919.4851,43801.0,2021,9,5,4,61.711916255462214,42923.78812800001,46106.5686805,1624.2187555062192,1162.4853999999978
2021-09-05,49919.9191,51900.854,49463.8704,51764.3931,50338.0,2021,9,6,5,66.46962270971552,43328.446862000004,46104.7373855,1754.1894388313958,2436.9835999999996
2021-09-06,51763.9457,52780.3642,51086.3948,52673.8294,57933.0,2021,9,0,6,68.54459162036653,43746.13937799999,46110.2905855,1908.575184014022,1693.9694000000018
2021-09-07,52674.294,52919.1874,43690.2379,46866.8373,90502.0,2021,9,1,7,48.08336582467492,44066.647908000006,46065.0228095,1544.5466950942646,9228.949500000002
2021-09-08,46872.8686,47350.567,44437.7059,46054.0606,81982.0,2021,9,2,8,46.01301547627125,44391.863212000004,46016.033929000005,1176.9006300420951,2912.861100000002
2021-09-09,46051.4291,47399.7806,45514.9761,46395.3492,64787.0,2021,9,3,9,47.04410998697609,44676.907084,45960.89050249999,902.6721696161258,1884.8044999999984
2021-09-10,46395.1236,47035.1992,44136.8202,44851.2405,64869.0,2021,9,4,10,43.03901771015681,44928.119212,45914.70826000001,554.3571870075684,2898.379000000001
2021-09-11,44844.3833,45988.6733,44726.0711,45172.7536,40268.0,2021,9,5,11,44.10604999135691,45158.831684,45896.1067425,300.7911409523367,1262.6022000000012
2021-09-12,45173.1698,46461.6225,44747.0824,46026.7919,41440.0,2021,9,6,12,46.94892418738047,45394.09309,45877.769875499995,166.82887648225733,1714.5400999999983
2021-09-13,46028.1079,46760.9643,43611.1536,44945.1721,73204.0,2021,9,0,13,43.90332848321458,45585.160194000004,45867.10529,-26.31155837586266,3149.810700000002
2021-09-14,44944.8113,47254.4727,44619.36,47117.4697,60514.0,2021,9,1,14,50.80559459092642,45782.459736000004,45871.219347,-4.0438676421908895,2635.112699999998
2021-09-15,47109.9471,48490.2846,46691.2686,48128.1138,59557.0,2021,9,2,15,53.66222086815185,45955.695478,45881.203815,94.06959452969022,1799.015999999996
2021-09-16,48127.8201,48541.7201,47024.4347,47745.0412,56429.0,2021,9,3,16,52.4197109598384,46110.15155,45894.0641615,139.3085999973482,1517.2854000000007
2021-09-17,47744.24,48157.3085,46715.2565,47299.5036,47027.0,2021,9,4,17,50.942311881658206,46255.715826,45882.573267,137.6232418879954,1442.051999999996
2021-09-18,47300.7437,48837.8619,47040.4585,48297.8611,41379.0,2021,9,5,18,54.06637856757225,46377.167096,45881.748805999996,214.37550272097724,1797.4034000000029
2021-09-19,48297.3275,48374.2907,46835.6789,47244.1477,38685.0,2021,9,6,19,50.41705953516548,46492.78557199999,45866.1875285,188.00910533689603,1538.6117999999988
2021-09-20,47244.7796,47345.5151,42504.0282,43015.6662,97548.0,2021,9,0,20,39.03166176597804,46555.982614,45839.396596000006,-172.1056459507745,4841.486899999996
2021-09-21,43015.5743,43630.8779,40005.1597,40732.2651,110333.0,2021,9,1,21,34.50078614011896,46587.656606000004,45799.248276,-634.4371696553571,3625.718200000003
2021-09-22,40735.4909,43998.13,40570.9706,43554.2544,81642.0,2021,9,2,22,43.26606690026311,46694.673105999995,45772.5901645,-764.3167136443517,3427.159399999997
2021-09-23,43554.5047,44984.2003,43078.1565,44873.0681,67856.0,2021,9,3,23,46.84602746227941,46797.655988,45742.08452149999,-752.1595174688409,1906.0437999999995
2021-09-24,44875.4169,45192.4741,40829.5192,42823.6854,99997.0,2021,9,4,24,42.37162757246035,46836.70663,45694.27825850001,-897.5465504655876,4362.954899999997
2021-09-25,42820.9007,42973.5571,41704.5955,42680.1339,44660.0,2021,9,5,25,42.06852566361392,46833.44465600001,45633.1961245,-1012.676721041782,1268.961599999995
2021-09-26,42680.508,43948.7371,40763.9564,43167.3196,60746.0,2021,9,6,26,43.54454126008194,46804.18081399999,45569.6509325,-1052.4741296579814,3184.7806999999957
2021-09-27,43165.4935,44352.7109,42111.8004,42155.3391,55273.0,2021,9,0,27,41.19653449131259,46771.24310000001,45491.52591499999,-1152.3882175520703,2240.910499999998
2021-09-28,42154.6652,42783.9991,40895.6684,41034.8744,60994.0,2021,9,1,28,38.707820112451564,46666.650396,45410.5499385,-1306.9176560155029,1888.3306999999986
2021-09-29,41030.282,42600.885,40758.7261,41525.109,49610.0,2021,9,2,29,40.404190036393075,46585.353466,45312.244558499995,-1373.9870467658766,1842.1589000000022
2021-09-30,41524.663,44131.9571,41412.3651,43824.1351,67057.0,2021,9,3,30,47.71281065774728,46551.397476000006,45236.4423475,-1227.4782247410621,2719.591999999997
2021-10-01,43824.8211,48492.0309,43287.8119,48147.8671,84343.0,2021,10,4,1,58.116017059535686,46626.240276,45199.0742925,-753.7906607644545,5204.218999999997
2021-10-02,48147.8447,48341.4774,47435.5921,47641.2881,40254.0,2021,10,5,2,56.69279430154388,46622.734196,45152.739603500006,-414.4885788937245,905.8853000000017
2021-10-03,47643.182,49204.6782,47098.9815,48211.4393,40876.0,2021,10,6,3,57.94121595730876,46645.419478,45099.232301000004,-98.44795088795217,2105.6967000000004
2021-10-04,48211.3527,49525.5591,47010.4397,49231.9087,63801.0,2021,10,0,4,60.15516582033963,46690.36835999999,45057.15565549999,231.68910810103262,2515.119399999996
2021-10-05,49232.5188,51893.186,49036.8287,51480.5322,74827.0,2021,10,1,5,64.57967456789572,46801.864052,45024.365529,667.0805405499559,2856.3573000000033
2021-10-06,51482.3167,55752.8979,50395.9886,55324.1146,101315.0,2021,10,2,6,70.59108258757702,47014.516206,45010.4654385,1307.2076885877177,5356.909300000007
2021-10-07,55323.8462,55339.2462,53506.455,53789.1454,71355.0,2021,10,3,7,65.7890466567759,47196.145086,44992.636761,1671.3871682345343,1832.7911999999997
2021-10-08,53791.0221,56025.945,53623.8672,53953.3752,62929.0,2021,10,4,8,66.05511115894683,47339.962208000004,44991.945610999996,1950.7667768668252,2402.077799999999
2021-10-09,53956.425,55489.4628,53664.4291,54951.956,65324.0,2021,10,5,9,67.70001318275632,47452.417756,44994.9233945,2227.081841443498,1825.0337
2021-10-10,54952.9112,56547.4489,54084.9312,54664.5505,101749.0,2021,10,6,10,66.698223720761,47569.066503999995,45006.7420345,2395.261218631,2462.517700000004
2021-10-11,54665.6375,57838.2641,54483.7363,57476.7702,74110.0,2021,10,0,11,71.19046262667561,47733.637796,45037.58450499999,2724.06587803852,3354.5278000000035
2021-10-12,57474.2903,57677.3039,54098.2403,55999.9353,72896.0,2021,10,1,12,66.14436464468272,47863.718758,45042.42863349999,2832.822688935703,3579.0636000000013
2021-10-13,55999.0711,57777.2721,54189.8117,57367.4958,71873.0,2021,10,2,13,68.37949064329032,48057.484663999996,45050.126423500005,2994.8412822148603,3587.4604000000036
2021-10-14,57370.3184,58526.3109,56823.9627,57349.8618,59041.0,2021,10,3,14,68.31685985047395,48224.917502,45057.997103,3086.2429802858314,1702.3482000000004
2021-10-15,57350.6951,62893.9234,56858.6655,61680.1173,108856.0,2021,10,4,15,74.49473648521654,48521.727966,45078.238247,3468.116624298287,6035.257899999997
2021-10-16,61677.731,62367.9907,60150.2794,60874.9165,50070.0,2021,10,5,16,71.69526004666709,48757.77703799999,45088.86086549999,3663.5501377063556,2217.7113000000027
2021-10-17,60873.3686,61718.8312,59245.8992,61526.0624,50072.0,2021,10,6,17,72.59224165997199,49010.23087399999,45102.694584,3826.8609663000752,2472.9320000000007
2021-10-18,61527.5756,62688.5096,59863.1055,62018.6037,80922.0,2021,10,0,18,73.28196962712903,49275.113564,45119.1654985,3950.4911383743456,2825.4040999999997
2021-10-19,62014.3366,64480.958,61472.0632,64283.4991,79626.0,2021,10,1,19,76.24265589085682,49620.886086,45145.7930435,4183.00795879295,3008.894800000002
2021-10-20,64283.721,66975.4394,63501.0981,66032.1842,67610.0,2021,10,2,20,78.24692802986361,49999.36353,45190.6382525,4457.005897767143,3474.3413
2021-10-21,65970.1102,66641.9393,61762.2138,62199.5829,93861.0,2021,10,3,21,65.25336069417907,50267.05597999999,45210.614678000005,4315.149981034476,4879.7255000000005
2021-10-22,62195.9586,63735.7073,60074.9831,60690.2988,62415.0,2021,10,4,22,60.96027035617872,50495.762892,45218.650667,4034.435075548383,3660.724200000004
2021-10-23,60687.9148,61748.674,59929.8024,61291.4847,34826.0,2021,10,5,23,62.03181304072692,50721.497800000005,45235.143849,3816.4831265145694,1818.8715999999986
2021-10-24,61290.3015,61495.398,59514.8504,60853.018,37518.0,2021,10,6,24,60.72273212697747,50940.16845799999,45259.6684125,3567.2529667129784,1980.547599999998
2021-10-25,60850.3722,63708.0311,60649.0771,63081.249,50292.0,2021,10,0,25,64.78935816810765,51166.505575999996,45284.6674405,3509.085337618133,3058.953999999998
2021-10-26,63081.9192,63296.5454,59829.6913,60325.2409,46800.0,2021,10,1,26,56.93712063928611,51319.533806,45295.644447,3203.670334337352,3466.854100000004
2021-10-27,60325.5734,61489.5085,58095.6181,58430.214,59176.0,2021,10,2,27,52.24812297254255,51550.80134,45288.917251000006,2776.7057746804785,3393.890400000004
2021-10-28,58432.79,62240.9566,57995.6131,60589.084,56798.0,2021,10,3,28,56.63008749852874,51841.50180799999,45291.845119000005,2582.763560992833,4245.343499999995
2021-10-29,60580.8351,62940.3085,60180.9691,62259.3518,54382.0,2021,10,4,29,59.71053763196442,52158.781859999996,45303.8509755,2534.6220663829445,2759.339399999997
2021-10-30,62259.9016,62361.9878,60801.9486,61866.5584,36210.0,2021,10,5,30,58.655430353668024,52499.088218,45295.30767349999,2436.6858427839397,1560.0391999999993
2021-10-31,61866.8345,62410.8511,60104.0585,61309.7921,42884.0,2021,10,6,31,57.114836996578454,52821.828987999994,45287.06845500001,2287.772277938173,2306.7926000000007
2021-11-01,61312.3712,62454.4008,59558.0248,60922.8287,50464.0,2021,11,0,1,56.01366435403718,53119.749724,45275.804014999994,2114.1617518859202,2896.376000000004
2021-11-02,60922.9034,64236.0146,60639.7695,63228.1358,52912.0,2021,11,1,2,60.85560674916905,53485.408998,45285.142359,2137.948239430327,3596.2451
2021-11-03,63233.2399,63462.4275,61133.0581,62907.6549,46902.0,2021,11,2,3,59.86896020961907,53801.212702000004,45299.624669000004,2106.654865974466,2329.369399999996
2021-11-04,62897.4812,63091.4222,60691.3185,61406.9702,42811.0,2021,11,3,4,55.34410819201927,54066.78983,45325.708674,1938.4170632272871,2400.1036999999997
2021-11-05,61407.7979,62640.3357,60728.4953,60957.6028,41318.0,2021,11,4,5,54.027329004170205,54331.041062,45352.25712449999,1748.6696238871518,1911.840400000001
2021-11-06,60959.1135,61570.5207,60070.643,61486.9135,33278.0,2021,11,5,6,55.374186056007005,54614.78926,45377.4449585,1622.3034566105562,1499.8777000000046
2021-11-07,61486.5858,63293.6064,61345.1077,63280.0615,34366.0,2021,11,6,7,59.68337989504338,54914.433268,45424.860276,1647.8539813185198,1948.4986999999965
2021-11-08,63283.3131,67772.6291,63283.3068,67532.2386,65777.0,2021,11,0,8,67.65868705032162,55320.195086,45503.9952595,1988.2982467584516,4489.322300000007
2021-11-09,67531.9826,68522.0065,66326.9613,66942.3801,52140.0,2021,11,1,9,65.71663962662427,55798.729364,45583.0587225,2185.315175558877,2195.0452000000078
2021-11-10,66944.8576,68990.6665,63319.6921,64897.4985,61210.0,2021,11,2,10,59.35593241442155,56282.034032,45657.213374499996,2151.644833444574,5670.974400000006
2021-11-11,64869.734,65595.9686,64109.0182,64783.4328,47337.0,2021,11,3,11,59.012810904078236,56706.617600000005,45735.7120995,2091.6455086149144,1486.9503999999943
2021-11-12,64782.9913,65405.965,62295.9729,64127.364,54626.0,2021,11,4,12,56.9728095835845,57091.703517999995,45786.2298175,1968.4651018838194,3109.992099999996
2021-11-13,64128.4853,64995.885,63371.9543,64385.7676,29643.0,2021,11,5,13,57.594593150078225,57522.945162,45833.014323,1870.1369780701789,1623.9307000000044
2021-11-14,64385.1358,65536.6651,63580.0044,65513.1349,34001.0,2021,11,6,14,60.2907170904356,57979.605182,45886.302258,1861.7196061014256,1956.6607000000004
2021-11-15,65511.2661,66376.5052,63410.3807,63605.6828,50764.0,2021,11,0,15,54.031260805994656,58388.37244600001,45936.5216835,1681.7472000734706,2966.124499999998
2021-11-16,63602.6107,63610.1218,58802.1634,60073.5899,84273.0,2021,11,1,16,44.76352578768517,58746.737462,45948.318923000006,1239.8155714182503,4807.958400000003
2021-11-17,60072.2685,60838.7639,58491.9174,60347.9685,65576.0,2021,11,2,17,45.54491914488629,59132.999344,45961.011111,901.3316416009984,2346.8464999999997
2021-11-18,60348.2993,60967.6422,56495.8847,56904.7868,71966.0,2021,11,3,18,38.23518827320783,59440.5929,45962.575392499995,351.196328592021,4471.7575
2021-11-19,56898.1756,58344.5837,55547.9285,58074.8147,68833.0,2021,11,4,19,41.6615804612379,59725.606492,45967.051044499996,9.511954826106376,2796.655200000001
2021-11-20,58075.3471,59858.6606,57375.2988,59723.3068,42429.0,2021,11,5,20,46.190842787990846,59957.115286,45999.274800499996,-126.79423265234072,2483.361800000006
2021-11-21,59721.5804,60037.9541,58498.2596,58647.2797,40333.0,2021,11,6,21,43.80043360838372,60177.235118,46005.1677915,-317.9788008174728,1539.694500000005
2021-11-22,58646.3851,59387.1642,55644.8148,56265.5409,66858.0,2021,11,0,22,38.99058192902464,60338.317149999995,46004.4362895,-654.1398476611721,3742.349399999999
2021-11-23,56283.3713,57867.7055,55484.6509,57576.0984,10115.0,2021,11,1,23,42.718080365260164,60505.20094400001,46005.63342399999,-805.5134046166568,2383.054599999996
2021-11-24,57579.0809,57757.1557,55896.9188,57173.2642,6090.0,2021,11,2,24,41.87125950097637,60619.055583999994,45996.795949499996,-947.066202748545,1860.2369000000035
2021-11-25,57145.0027,59409.7402,57010.0778,58968.9854,50899.0,2021,11,3,25,46.922388410808104,60691.953,46000.30678399999,-903.9282001139873,2399.662400000001
2021-11-26,58977.783,59176.4776,53517.9553,53729.054,75652.0,2021,11,4,26,36.857758058597874,60690.751172000004,45989.25558499999,-1277.8296692736621,5658.522299999997
2021-11-27,53742.6956,55291.6932,53621.1299,54735.9656,40480.0,2021,11,5,27,39.54140982551995,60706.402980000006,45979.21526600001,-1475.886821814449,1670.5633000000016
2021-11-28,54730.8902,57454.6186,53476.3446,57291.7531,44076.0,2021,11,6,28,45.8342798963562,60753.198921999996,46005.7143925,-1410.3600972032145,3978.274000000005
2021-11-29,57291.8657,58845.4715,56693.5499,57798.5636,54180.0,2021,11,0,29,47.01208418794438,60815.879184,46046.2295285,-1302.519687924294,2151.9216000000015
2021-11-30,57800.0265,59194.2743,55890.8547,56960.6336,59687.0,2021,11,1,30,45.25978633215937,60805.55645199999,46081.711980500004,-1270.0292283704475,3303.419599999994
2021-12-01,56954.2726,59058.8131,56468.5632,57201.1151,61805.0,2021,12,2,1,45.883218206067966,60829.580047999996,46133.159865500005,-1210.9167631545279,2590.2499000000025
2021-12-02,57200.1014,57390.8162,55832.0878,56487.6636,51652.0,2021,12,3,2,44.27226930685888,60811.983404,46183.3127915,-1207.717466895272,1558.7284
2021-12-03,56503.559,57458.5122,52697.686,53624.3622,64706.0,2021,12,4,3,38.43928873656295,60737.473412,46233.7648785,-1419.8592414283921,4760.826199999996
2021-12-04,53627.7615,53867.9313,44149.6096,49195.2689,99099.0,2021,12,5,4,31.521098018336545,60487.776443999996,46265.45889149999,-1923.2044363882014,9718.321699999993
2021-12-05,49217.8276,49731.8078,47763.0624,49430.3509,65266.0,2021,12,6,5,32.21839576531784,60258.885131999996,46329.399886,-2276.893367637196,1968.7453999999998
2021-12-06,49429.3722,50947.0458,47196.8407,50475.7952,72179.0,2021,12,0,6,35.370208696534704,60037.879788,46379.028948,-2444.6553112922484,3750.205099999999
2021-12-07,50470.8644,51953.1504,50046.3449,50602.9474,55028.0,2021,12,1,7,35.7614565231343,59809.566662,46445.59103750001,-2538.090216306402,1906.8055000000022
2021-12-08,50603.7994,51209.7955,48614.2984,50484.0843,49370.0,2021,12,2,8,35.54483403863995,59533.578366,46510.691814,-2591.852053382383,2595.4971000000005
2021-12-09,50489.0615,50811.7564,47327.3741,47559.6475,54681.0,2021,12,3,9,30.628962836876084,59164.127631999996,46575.121222,-2837.7247809674664,3484.3822999999975
2021-12-10,47559.018,50052.2007,47030.1425,47156.6425,57515.0,2021,12,4,10,30.0129558310621,58863.268824000006,46616.812449000005,-3030.169911913421,3022.0581999999995
2021-12-11,47156.1322,49497.6837,46864.01,49397.5798,43353.0,2021,12,5,11,37.53589942942497,58637.414444,46672.1108235,-2967.6499317495545,2633.6736999999994
2021-12-12,49402.6081,50790.6273,48640.7775,50071.4193,40894.0,2021,12,6,12,39.63702605214926,58413.013136,46726.184085999994,-2831.0940905186144,2149.8498000000036
2021-12-13,50072.9845,50203.9906,45789.9076,46716.1755,64084.0,2021,12,0,13,33.580055706053344,58130.27628600001,46767.0890895,-2959.4974913716505,4414.082999999999
2021-12-14,46713.2714,48694.3887,46299.545,48352.8968,58657.0,2021,12,1,14,38.51580625889477,57835.70924199999,46830.499568,-2895.807317209539,2394.843700000005
2021-12-15,48354.3464,49503.0755,46599.9857,48876.012,61753.0,2021,12,2,15,40.04921129504372,57606.724664,46901.8613765,-2771.1769674562092,2903.0898000000016
2021-12-16,48872.0522,49394.8451,47517.7502,47635.4882,47822.0,2021,12,3,16,37.651130202279575,57390.830148,46961.82976249999,-2740.9109057696187,1877.0948999999964
2021-12-17,47636.1341,48025.6199,45470.2179,46148.0048,52523.0,2021,12,4,17,34.94882621673203,57102.00856400001,47006.2645695,-2804.622371903839,2555.4019999999946
2021-12-18,46143.8674,47372.386,45510.6787,46844.7801,34310.0,2021,12,5,18,37.221779391438744,56793.71713,47057.0366285,-2766.994039423196,1861.7073000000019
2021-12-19,46843.8592,48142.1367,46417.661,46685.7625,42149.0,2021,12,6,19,36.90485476798261,56490.101212,47102.60773150001,-2718.665621218439,1724.4757000000027
2021-12-20,46684.4525,47481.2275,45566.2795,46915.4361,54369.0,2021,12,0,20,37.729546138095984,56202.21409200001,47140.9611745,-2631.497990759235,1914.948000000004
2021-12-21,46917.3902,49334.5584,46640.4115,48900.7192,55463.0,2021,12,1,21,44.48427017054575,55961.771902,47201.284925,-2374.8455202768455,2694.1468999999997
2021-12-22,48898.7934,49582.3702,48433.8835,48597.4879,38081.0,2021,12,2,22,43.70446227859242,55669.158943999995,47266.6707195,-2170.8901497248153,1148.486699999994
2021-12-23,48598.8315,51370.7113,47971.9625,50838.7152,46675.0,2021,12,3,23,50.59772268375584,55427.78015,47341.884284,-1807.5692041387592,3398.748800000001
2021-12-24,50838.9478,51830.2993,50403.9895,50828.5976,43749.0,2021,12,4,24,50.56762039513484,55216.212697999996,47428.231687499996,-1503.1240643874116,1426.3097999999954
2021-12-25,50827.6978,51160.3882,50236.0672,50409.907,26660.0,2021,12,5,25,49.26151947014008,55005.258782000004,47513.335078000004,-1280.868870970975,924.3210000000036
2021-12-26,50409.2642,51284.6326,49452.9006,50783.9504,32208.0,2021,12,6,26,50.49177422272696,54791.199519999995,47580.319041,-1062.3022929840663,1831.7319999999963
2021-12-27,50786.1846,52091.4642,50460.6439,50704.3271,44366.0,2021,12,0,27,50.21266529455569,54539.684832000006,47650.456435500004,-885.30637925661,1630.8202999999994
2021-12-28,50707.7016,50709.3482,47311.1945,47544.8287,63873.0,2021,12,1,28,40.61792040896178,54139.936634,47701.5137355,-988.5851638945678,3398.1537000000026
2021-12-29,47544.1863,48143.8484,46138.0002,46466.5142,55828.0,2021,12,2,29,37.95246091068641,53730.419316,47756.107145999995,-1144.2550531249435,2005.8482000000004
2021-12-30,46467.8409,47912.7227,45944.48,47123.4561,57111.0,2021,12,3,30,40.51362898406423,53374.93846799999,47796.63955449999,-1200.7730762755236,1968.2426999999952
2021-12-31,47124.4369,48565.9149,45668.758,46213.7943,53758.0,2021,12,4,31,38.16448007466692,53003.545697999994,47825.107252,-1303.9351687578746,2897.1569000000018
2022-01-01,46213.3587,47934.636,46205.8792,47728.405,32465.0,2022,1,5,1,43.988129496017066,52675.566518,47863.0068295,-1249.0768643636184,1728.7567999999956
2022-01-02,47727.627,47986.2583,46661.2127,47291.6035,27621.0,2022,1,6,2,42.73804423619975,52333.683236,47907.722957,-1226.7067812699534,1325.045600000005
2022-01-03,47291.4008,47573.4765,45697.3962,46449.6478,38777.0,2022,1,0,3,40.35728289298034,51952.413494,47949.510116,-1262.365355697766,1876.0802999999942
2022-01-04,46450.6592,47557.665,45545.4839,45827.6794,49025.0,2022,1,1,4,38.64468746779811,51596.853426,47999.5231005,-1325.5327680762784,2012.1811000000016
2022-01-05,45828.4074,47069.4324,42831.7853,43446.051,51784.0,2022,1,2,5,32.889262921797965,51264.302648,48039.2815195,-1549.9045701611467,4237.647099999995
2022-01-06,43449.7656,43806.1327,42494.8396,43085.8833,58275.0,2022,1,3,6,32.11042154168399,50919.060944,48076.7001135,-1736.7630399408954,1311.2931000000026
2022-01-07,43085.8799,43143.9984,40887.2852,41562.6233,65582.0,2022,1,4,7,28.984262361465113,50612.217674,48126.347486499995,-1984.8835727889455,2256.7131999999983
2022-01-08,41564.1362,42277.8881,40573.5424,41681.7423,45060.0,2022,1,5,8,29.561779848376688,50284.356226,48172.13710449999,-2147.1578754728835,1704.345699999998
2022-01-09,41682.2885,42800.372,41208.3664,41866.8405,37902.0,2022,1,6,9,30.507482102283262,49927.2269,48213.0731425,-2235.061157912176,1592.005600000004
2022-01-10,41867.1437,42251.7963,39713.2766,41827.987,60299.0,2022,1,0,10,30.41517205720902,49590.841046,48248.902118,-2281.5598930664637,2538.5197000000044
2022-01-11,41825.658,43109.1693,41272.4404,42738.1196,53714.0,2022,1,1,11,35.34998225234449,49320.29262,48304.6614695,-2219.386673109664,1836.7289000000019
2022-01-12,42736.2916,44292.3366,42455.5537,43909.3766,46517.0,2022,1,2,12,41.13549195876026,49046.958183999996,48362.7466815,-2051.949698236276,1836.7829000000056
2022-01-13,43909.1137,44418.7374,42318.2421,42567.8302,46392.0,2022,1,3,13,37.04614311053897,48754.849504000005,48402.0572555,-2004.400787458144,2100.495299999995
2022-01-14,42566.7392,43457.6905,41736.6372,43071.7876,48041.0,2022,1,4,14,39.48007627586746,48436.905548,48444.9437445,-1904.103463202242,1721.0532999999996
2022-01-15,43070.2334,43805.4785,42580.4601,43086.1004,32251.0,2022,1,5,15,39.5515566615141,48224.046475999996,48481.04763800001,-1802.6819919111294,1225.0184000000008
2022-01-16,43087.4475,43480.9445,42647.0647,43080.7346,28506.0,2022,1,6,16,39.53270543494349,47990.941856,48521.21148300001,-1703.1053817324937,833.8797999999952
2022-01-17,43082.4849,43184.4063,41543.3026,42208.7694,41015.0,2022,1,0,17,36.48909878545119,47689.282182,48564.479541999994,-1675.2393882109754,1641.1036999999997
2022-01-18,42208.2652,42690.7308,41257.9146,42360.4234,47002.0,2022,1,1,18,37.391920037043434,47380.519378000005,48607.3199365,-1622.2182549595163,1432.8162000000011
2022-01-19,42361.6767,42571.5561,41138.4637,41666.793,49668.0,2022,1,2,19,34.94511742860517,47074.642566,48642.2948535,-1617.523002925358,1433.0924000000014
2022-01-20,41665.7721,43483.8658,40565.8997,40680.168,52013.0,2022,1,3,20,31.761433506113548,46744.223624,48669.2657435,-1674.1162042897631,2917.966099999998
2022-01-21,40680.3446,41113.3222,35732.2615,36443.8654,105695.0,2022,1,4,21,22.34718274132416,46343.34766,48683.0375345,-2037.3160286716811,5381.060700000002
2022-01-22,36441.893,36787.5005,34058.1343,35077.2487,95865.0,2022,1,5,22,20.260831763140658,45972.40539000001,48687.2983215,-2407.674875367804,2729.366200000004
2022-01-23,35077.4194,36520.1566,34615.25,36264.7629,63238.0,2022,1,6,23,26.667576199725545,45713.79527000001,48699.289852999995,-2575.673695139776,1904.906600000002
2022-01-24,36266.0174,37562.3951,33004.2478,36679.4534,102971.0,2022,1,0,24,28.818393123860602,45458.77732000001,48718.321502,-2644.863571654685,4558.147300000004
2022-01-25,36674.6351,37527.6891,35711.6476,36968.3205,67615.0,2022,1,1,25,30.350828049841738,45188.627826,48734.102705,-2645.887739617596,1816.0415000000066
2022-01-26,36969.8614,38867.6511,36249.2676,36818.4393,73736.0,2022,1,2,26,29.990062230090317,44912.937664,48750.6686805,-2628.4939186242336,2618.3835000000036
